mediaid,name_screen,caption,comments,likes,related_player_id
141409,mj💜🖤💜,"RT @NBA: 🚀 @JHarden13's (32 PTS, 13 REB, 10 AST) 3rd career #NBAPlayoffs triple-double leads the @HoustonRockets to a 2-0 series edge! #Run…",287,0,50811932
101982,"Turgay Yola","This time, they took it serious!.. I guess, the play-offs will end up with a great final between @warriors and… https://t.co/XLkRVkoqKC",0,0,50811932
85685,"MSN Latino","El Jazz no tiene el antídoto para @jharden13 https://t.co/z5l7SU5tVQ",0,0,50811932
122480,"Terrell Hawkins Jr.","RT @famouslos32: The hate on @jharden13 this year is unbearable smh https://t.co/uuZeeYNw57",1102,0,50811932
355342,"Taye Ono","RT @SethOnHoops: What @JHarden13 does every night out is just plain ridiculous. You may like or not like the system but the guy gets anywhe…",103,0,50811932
409269,"Terrell Hawkins Jr.","RT @famouslos32: .@jharden13 watching Pat teach JC how to guard him 🤣🤣🤣🤣🤣🤣 https://t.co/MRzAzpZfDy",502,0,50811932
980318,"Terrell Hawkins Jr.","RT @famouslos32: What y’all think about the Jazz playing defense behind @jharden13 ! Good or He gon do whatever he want now easier? https:/…",186,0,50811932
673782,"Dev 🤞🏾","RT @Cantguardmike: Stop playin’ with the homie @JHarden13 !",218,0,50811932
427955,"Y-IT ♐️🎶","@xKenzythegreatx @JHarden13 Gonna choke like every other year..",0,0,50811932
118431,"Gabe & Sexy 🇬🇧","RT @famouslos32: All them “ @JHarden13 gon disappear in the playoffs“ comments dead asf 🤣🤣🤣🤣 Actions speak louder than a hater words 🤷🏾‍♂️…",185,0,50811932
308288,"Gwendolyn Muhammad","RT @JHarden13: YOUR ENERGY WAS AMAZING.  YOU BROUGHT A DIFFERENT JOY TO THE WORLD. YOU BECAME A HERO BRO. I JUST HOPE TO ACCOMPLISH HALF OF…",7953,0,50811932
186145,Elliott.,"RT @NBA: 🚀 @JHarden13's (32 PTS, 13 REB, 10 AST) 3rd career #NBAPlayoffs triple-double leads the @HoustonRockets to a 2-0 series edge! #Run…",287,0,50811932
5863,"Carlos Paternina","RT @FOXDeportes: .@JHarden13 se está LUCIENDO con los @HoustonRockets 🚀 https://t.co/7c2YQdx78G #NBAPlayoffs2019",2,0,50811932
470877,"FOX Deportes",".@JHarden13 se está LUCIENDO con los @HoustonRockets 🚀 https://t.co/7c2YQdx78G #NBAPlayoffs2019",2,2,50811932
336796,WatchIt,"@SHAQ @KingJames @KDTrey5 @JHarden13 @Giannis_An34",0,0,50811932
271349,"ᴍᴀʜᴇʀ 🚀","Crazy how far @JHarden13 game has come... we literally stole this man from OKC 🤣 now he’s the best player in the le… https://t.co/MjWfMuT2K5",0,1,50811932
346357,JOEL,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
917736,JUSwurm,"@JHarden13 @Giannis_An34 yall are our only hope to get rid of this regime fuck the mvp this is your life mission th… https://t.co/6VOcywrHCA",0,0,50811932
549608,"Undiscovered Famous person","@dmorey getting @JHarden13 in a trade from OKC has to be one of the best trades for the #Rockets in franchise histo… https://t.co/yZ22jlrNy2",0,0,50811932
994831,幽霊888,"@christi07870350 @dmohamed14 @famouslos32 @JHarden13 Houston's become even better than last year bro if you knew th… https://t.co/1pn2aODPKh",0,1,50811932
325333,幽霊888,"@christi07870350 @dmohamed14 @famouslos32 @JHarden13 You say Ariza is so good, what shit is he doing now???!?!?! Ex… https://t.co/K9ltOUIqFc",0,1,50811932
642170,Zach.,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
234850,幽霊888,"@christi07870350 @dmohamed14 @famouslos32 @JHarden13 Lmao adnavced stats show me your stats and stop talking out… https://t.co/WEETf0z4wN""""",0,1,50811932
247738,Emanuel,"@JHarden13 Would you like to play with Kevin Durant and Russell Weestbrook again?",0,0,50811932
534141,"⚽Vick II⚽️🇳🇬 ⁶𓅓","RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
927491,幽霊888,"@christi07870350 @dmohamed14 @famouslos32 @JHarden13 It aint cause I'm biased but because you only know the basic b… https://t.co/Nz4t9gB5Sk",0,1,50811932
35031,"Queen’Mani 🍓🍌","@DeSeanJackson11 &amp; @JHarden13 really fuccs wit da crips 🏁✨♿️♿️ #LongLiveNaybah60dNipHussle",0,0,50811932
392682,幽霊888,"@christi07870350 @dmohamed14 @famouslos32 @JHarden13 You're not going to convince me cause you're wrong and can't d… https://t.co/kGWZnityxY",0,1,50811932
858316,christian,"@Ghostnote5 @dmohamed14 @famouslos32 @JHarden13 Bro, advanced stats, record, and you lost Trevor Ariza. You can cal… https://t.co/vEudIsdp3B",0,0,50811932
113535,"Melissa Parkinson","RT @HoustonRockets: RT to congratulate @JHarden13 on being unanimously selected to the 2017-18 All-NBA First Team! 🚀

📝 » https://t.co/yzme…",2559,0,50811932
992726,幽霊888,"@christi07870350 @dmohamed14 @famouslos32 @JHarden13 A year definitely aint affecting his strengths. He still is mo… https://t.co/QyPwZc2FuS",0,0,50811932
623024,"JARIS Reed","RT @adamclanton: Good morning to everyone except Quin Snyder and the Utah #Jazz defense....who should’ve known they never had a prayer last…",44,0,50811932
136941,christian,"@Ghostnote5 @dmohamed14 @famouslos32 @JHarden13 I’m not going to convince you that this team is worse obviously. Be… https://t.co/2WdicgghZy",0,0,50811932
815635,"(T)ROY G. BIV ++","RT @NBA: 🔥 @KDTrey5 scores 38 PTS in 29 minutes of game action, as the @warriors top LAC on the road in Game 3! #StrengthInNumbers #NBAPlay…",148,0,35936474
667349,forever23🥵,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
889841,"I Serve The WavE","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
447158,Orbitlui,"RT @trvisXX: ME AND MY DAWG  THIS SHIT FUNNY. ITS STILL RED NATION THO https://t.co/ObemS3vY2M",14342,0,35936474
566266,"K. Duvernay","I gotta go see my boy @KDTrey5 next season.. all this time has passed and I still haven’t seen him play.",0,0,35936474
489857,peterlzs,"@theringa @ramonashelburne @JHarden13 @KDTrey5 And Harden had consistenly under perform or dare i say choked in alm… https://t.co/m4NtJZcyth",0,0,35936474
750486,"Giova Abella","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
282856,"Patrick Cruz","@MikeyBabcock @KDTrey5 @warriors They can take turns seeing who plays better, like Shaq and Kobe did. But in the en… https://t.co/uy2bEaSkbB",0,0,35936474
162825,"Danriel Banca","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
965555,♏️Albert,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
339300,"Maple jordan 🇨🇦","@boardroom @KDTrey5 Lmao I refuse to believe that this man spends 3-4 hours a day tryna find shoes 🤦‍♂️😂",0,0,35936474
799832,"Donny Riza","And @KDTrey5 answer with game winning. https://t.co/k3ujAWb2CZ",0,0,35936474
981262,"Patrick Cruz","@MikeyBabcock @KDTrey5 @warriors Cause steph had the better team from the start, KD had Westbrook taking every shit… https://t.co/SvA5sNeZO2",0,0,35936474
506815,"Paul Solis","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
590287,Ced,"@KDTrey5 keep going. https://t.co/HWutrAd5FL",0,0,35936474
430989,"Donny Riza","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
384082,kEviN,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
627444,tay💫,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
984972,"KJ Ridders","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
42530,lalo⚡️,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
257732,peterlzs,"@theringa @ramonashelburne @JHarden13 @KDTrey5 I wouldnt debate the greatness of Harden as an offensive player,but… https://t.co/c5uP6PKpXM",0,0,35936474
161068,Von,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
32145,"Xavier Aguirre","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
677521,"Paulo Gomes da Costa","@rbritoreis @SPORTTVPortugal @carlosseixas06 @warriors @LAClippers @NBA @TeamLou23 @gallinari8888 @MONSTATREZZ… https://t.co/ShIiCtOkrc",0,1,35936474
291170,"Bella Hype","@boardroom @KDTrey5 @AxellBoateng",0,0,35936474
423288,"Matthew Griggs","@SportsCenter The Office team was OKC with Jim basically being @KDTrey5 and Michael as Russ Westbrook 😂",0,0,35936474
242927,"El Triple Jota","@KDTrey5 
Ahora es tu Jersey por el que voy, ese 35 tiene el respeto y peso que vale. caray men eres un asesino!… https://t.co/EtpYRI8nkf",0,0,35936474
944772,ChristianSaucyDoe🏆📶,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
995077,"Christian Serrano","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
141067,"Nigel Jackson","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
720106,Gohan,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
177330,Primo,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
726329,"🇺🇸The King from Wakanda🇰🇪","There is great, then there is @KDTrey5 , he something else, best basketball player in the world, keep on doing you bruh",0,0,35936474
99653,"Leontre’ 🤤.","@KDTrey5 still a pussy",0,0,35936474
319280,jorg3,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
297439,🇭🇹Simba🇯🇲,"@HellaHashTags85 @Matt_Barnes22 @patbev21 @KDTrey5 I’m crying lmfaooooooo😂😂😂",0,0,35936474
529355,"Kate Townsend","@boardroom @KDTrey5 @FilthyRich_85 👏🏻",0,0,35936474
754459,Emmapenny,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
184228,"Sports Analytics 24/7","@theScore @KDTrey5 https://t.co/3TUJLuOPP0",0,0,35936474
657765,"Desde La Esquina","@patbev21  esta vez no pudo contenerlo, y no ha podido evitar que @KDTrey5  se lleve nuestro #mvp de esta noche. Nu… https://t.co/3l6F65in53",0,0,35936474
736139,theScore,"Your move @KDTrey5. 🤣 https://t.co/LnKOLLOo0u",0,11,35936474
707400,MikeyB,"@TheRealPCruz94 @KDTrey5 @warriors 😂 Steph just knows how to play as a team and already stacked back to back MVP se… https://t.co/Sh37shqWdO",0,0,35936474
328584,ひびき,"RT @NBA: 🔥 @KDTrey5 scores 38 PTS in 29 minutes of game action, as the @warriors top LAC on the road in Game 3! #StrengthInNumbers #NBAPlay…",139,0,35936474
520718,YellowLeo,"RT @DeRay_JetSon: so the @warriors sent a tape in tape complaining that Patrick Beverly was illegally guarding @KDTrey5 🤦🏽‍♂️
Thats mad pus…",1,0,35936474
617840,Branch,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
527043,Odd,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
781694,Cotton,"Did anybody really think @patbev21 was going to stop @KDTrey5 lmao... no shade to Pat but I mean cmon",0,1,35936474
327342,JMC,"What if @KDTrey5 grew a pair and didn’t join the greatest team of all time to get his FAKE rings. Oh wait... https://t.co/2mDC90iTgX",0,0,35936474
291626,clarenciooo,"RT @KDTrey5: Took on @CarpoolKaraoke with @trvisXX - check it out on @AppleTV: https://t.co/6mHbUUAWxZ https://t.co/2PR3Vms36m",6264,0,35936474
476103,SoMuchGwalla$$$,"People hate pat bev so much they hyped @KDTrey5 up to fry the whole squad y’all know what y’all did",0,0,35936474
505637,"Jon Dixon","RT @NBA: 🔥 @KDTrey5 scores 38 PTS in 29 minutes of game action, as the @warriors top LAC on the road in Game 3! #StrengthInNumbers #NBAPlay…",148,0,35936474
99876,"Jaleel Dotson ✨🎶","They not tryna let my GOAT get a 3 peat. @KDTrey5 💯 They Hating. https://t.co/SLRTO2bjrX",0,0,35936474
982470,Cbazz2️⃣3️⃣🇨🇱,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
612720,Christian🍇,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
116190,"Jon Dixon","RT @NBA: Congrats to @KDTrey5 of the @warriors for moving up to 14th on the #NBAPlayoffs all-time scoring list! #StrengthInNumbers 

📺: @NB…",222,0,35936474
742790,"IDK man","@glen5839 @boardroom @KDTrey5 That’s what he said",0,0,35936474
365380,clarenciooo,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
598530,"Kyle 🖕😜","Right now Kevin Durant is the best basketball player in the world don’t @ me @KDTrey5",0,0,35936474
896511,"Jake_from state farm","@MGRADS @KingJames &amp; @RajonRondo are the only 2 year players that can dominate a game by only assists and rebounds...not @KDTrey5",0,0,35936474
686961,"Monkey • D • Luffy","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
745273,Woke,"@KDTrey5__ Its only Durant and Kawhi who can contest for the title. Durant been the best player in the league for the past 3 years now.""",0,1,35936474
665480,"Tremayne Anchrum Sr.","I really wish young ball players could really understand how to slow the game down so they can breakdown what is re… https://t.co/m8SZhOr1J8",0,0,35936474
91580,Gunnar,"@KDTrey5 Forget the Idea of going to LA next year..... Come to Portland with @Dame_Lillard !! The Impact you would bring to the city.",0,0,35936474
461459,Josh,"@KDTrey5 if Durant is not one of the top 3 players ever than who is? Super legendary level of shooting, dribbling,… https://t.co/j2zfh9vC3o",0,0,35936474
32556,Darling,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
778403,"Micah Ethan","@KDTrey5 best player in the world and he’s in the best system to showcase that. Apart of what makes him the best pl… https://t.co/JuXxkeOmaZ",0,0,35936474
794346,"Damon Lanoican","Hey @KDTrey5 ima big @KingJames fan but I always appreciate how great you are. You don’t need to be in a different… https://t.co/clSIjC6Pan",0,0,35936474
636522,Chewy👌,"RT @SFFILM: Tonight's world premiere doc is Q BALL from exec producer @KDTrey5. More great films, get your tickets now at https://t.co/zCzw…",40,0,35936474
799572,billi,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
88293,"Rusty Jones","Will @KDTrey5 go down as the most insecure champion of all time?",0,0,35936474
42748,"Billy Wellnitz","@KDTrey5  ur the goat",0,0,35936474
948859,"MBA YoungBoy","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
616051,"Victoria Jewel❤️🙏🏾🙏🏾💐💐💐","RT @NBA: 🔥 @KDTrey5 scores 38 PTS in 29 minutes of game action, as the @warriors top LAC on the road in Game 3! #StrengthInNumbers #NBAPlay…",139,0,35936474
233679,luis,"@FatSwoosh @KDTrey5 Fuck GSW",0,0,35936474
320241,"Patrick Cruz","@MikeyBabcock @KDTrey5 @warriors Bro why he won finals MVP last two years. And been top 5 in MVP race those same years. Numbers don’t lie",0,0,35936474
900168,"Jadon Wilson🃏","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
540115,00,"@tjcarter30 @KDTrey5 Hahahah we got 3 libras in here with 3 different opinions we ain’t getting no where with this ahahahahahhaha",0,1,35936474
73,"JR ☄️","RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
380019,"tobias jr.","@cammbamm35 @KDTrey5 i don’t debate this subject anymore",0,1,35936474
899877,Juwan,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",209,0,35936474
359326,00,"@tjcarter30 @KDTrey5 Hahaha at what being big for no reason?",0,0,35936474
97000,Woke,"@ClipCity2 @KDTrey5 Smh!",0,0,35936474
407022,BigJudah,"@KDTrey5 man don’t leave the squad you winning rings here bro im not saying money ain’t important but I know you go… https://t.co/DXwSfBHhfn",0,0,35936474
744110,sheppard,"@TheHerdNow kobe: @KDTrey5 has all the tools..Is that really some BREAKING NEWS? or...OR is it more gushing over… https://t.co/UWWDNZczzz""""",0,0,35936474
499484,"Justin Washington 🍤🍤","@cammbamm35 @tjcarter30 @KDTrey5 Bron better than both",0,0,35936474
265088,"Kevin Kuzma","Mood tonight when I see Endgame https://t.co/g51G7XUrjl",0,1,35936474
