mediaid,caption,likes,comments,related_player_id
1077292746388500480,"Another year in the books! Me and my foundation  “3TheHardenWay” partnered up with @Target and @KarenCivil to take… https://t.co/VXviLs7Bu5",2743,288,50811932
1076692879047823360,"Let’s go!!!!!!! https://t.co/bBXRHaerbi",7600,915,50811932
1076692688299270145,"🗣Let’s gooooo!!!!!!!!!!!!!!  
Ya’ll know what it is!  #ForksUp",9454,1454,50811932
1076248553247440896,"#ad Yo #ColePerez, is mine in the mail? @StateFarm 😳 https://t.co/MbMLOxcaw3",1020,92,50811932
1075138039977074688,"Here go my 3 picks from https://t.co/yFC0af13f5 this Christmas❗️ After you hit up Stance and comment below w/ your… https://t.co/YSXqQY8sX3",1009,87,50811932
1071191777879699457,". @Trolli_USA is always full of surprises 😂 #ad https://t.co/h05Ww2TzvV",1784,187,50811932
1070466280459829248,"If y’all don’t have this yet.......... 
🗣yuuuuurrrr wildin! https://t.co/Ei7jk4W6jE",4450,742,50811932
1070465546397855744,"Idk, but they are 🔥🔥🔥🔥🔥 https://t.co/97Z2WO5QtM",1636,179,50811932
1070125495361011712,"Maaaan. It’s freeezing in Salt Lake City. This can’t be normal",11529,852,50811932
1069731696399011842,"👀👀👀👀 Blessed! Forever Thankful https://t.co/CVeA5lh4et",2025,169,50811932
1069355837053911040,"These girls are hooooopin.",8491,896,50811932
1068225752406077440,"Tonight!! If you’re in Tempe, AZ. Come through for the @adidasHoops intramural championship @ “2-bay” gym. A whole… https://t.co/FkuwinOID6",921,138,50811932
1062782576404901889,"We are taking over! @DRINKBODYARMOR is the Official Sports Drink of @NCAA and @MarchMadness! 🙌🏾#ObsessedWithBetter https://t.co/AbgEsZaMFs",782,68,50811932
1053395668167909377,"Run it back…my MVP bottle has been restocked. Follow @DrinkBODYARMOR to snag one. #ObsessedWithBetter #Schwaaag https://t.co/0HBx7w23y1",2050,207,50811932
1052314173009522688,"Game 3 🗣#GoAstros",8750,1359,50811932
1051325651125489664,"1-0 🤘🏾 #GoAstros",12033,2221,50811932
1051323061520269313,"@ShaKeeWil @BrandNewWes Lol",136,4,50811932
1051320039473905665,"😳 Gurriel.... you showing out right now. #GoAstros",7660,1253,50811932
1051317065355792384,"RT @CP3: Big hit Springer!!! #GoAstros",0,633,50811932
1051117545758056448,"🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️“VOYAGER” is out NOW!! 🔥🔥🔥🔥🔥 #HardenVol3 #Schwwaaaaag 

https://t.co/UFTL564QAf https://t.co/h4RyDB4eZG",2289,396,50811932
1049476336476151808,"Legendary, congrats @drewbrees! 🐐 keep it going. 🙌🏾",4984,702,50811932
1049144886254075904,🤘🏾-Town,15810,4572,50811932
1049142949085413376,"👀👀👀👀 wow !",6451,886,50811932
1047579558571126787,"The only thing that matters is your REASON. 
@ArtofSport

#BornForMore
#ArtofSport
#ArtofSportPartner… https://t.co/h43tuC7ZuS",853,147,50811932
1047488188762271749,"The Art of Sport team is stay ready❗️A body care for and by the athlete. For the ones that grind. #Schwaaaagg ‼️ ‼️… https://t.co/Y6rZhOFYfq",1422,188,50811932
1045679494424612866,"Another day of training camp..... and @LilTunechi dropped C5!  Wow #HappyFriday errrbody",4072,714,50811932
1045365851879174144,"🗣“Voyager” Taking off 🚀
October 12 #HardenVol3 https://t.co/jPPdtt5yR5",4830,937,50811932
1044776289876545536,"RT @CP3: I don’t think people realize how much I love to hoop......",0,7507,50811932
1044772669600747520,"@CoopThaKing 🧐",17,0,50811932
1044771916077322240,"@deividnostrani Wussup bro",57,5,50811932
1044759181813780480,"💯 https://t.co/TQh8TjwRhB",6698,1286,50811932
1044704803446824961,"🚨Alright, I’m gonna let you in on a little something. @hulu now has live TV for sports. This is not a drill ❗️… https://t.co/C74okZ89wt",1141,141,50811932
1044372894598549507,"Year 10 wit it.... 🤘🏾🚀 https://t.co/sXDDuNVaPm",32192,5330,50811932
1044231607023022085,"Got that 1st day of school flow today... 🚀",16716,2013,50811932
1034497393079795712,"It was a pleasure partnering w/ @iconic_reach @SalataSalads @DrinkBODYARMOR and @adidas for this years 2nd annual… https://t.co/Fhnu0yrbOq",608,57,50811932
1033207055325126656,"Your Court. Your Rules. #CourtBattles A whole new way to play in #NBALIVE19 #EAathlete. Download the demo now. https://t.co/ffiRf051qL",2169,337,50811932
1030977086742306821,"👀👀👀Get you 1!!!!  @trvisXX 
#JHTownWeekend 2018 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/V4cxkv24Z8",11518,2774,50811932
1030166273370542081,"#JHtownWeekend   

“3TheHardenWay Foundation”
 is bringing something special to the city. 🤘🏾

(Purchase your ticket… https://t.co/uvBOCPQbJF",727,108,50811932
1029886515630014465,"Secure the bag 💰! https://t.co/Sseva5FFi2",5735,736,50811932
1029885002480345088,"This weekend will be one to remember. This SATURDAY! 

Get your tickets. 🎟⤵️
https://t.co/8pFf5jmvXB https://t.co/LhM7HJm9CA",523,80,50811932
1029127621337141249,"💪🏾 https://t.co/TwJl1URDkM",4081,346,50811932
1029081914383245312,"This Friday the Vibes begin. 🤘🏾🤘🏾🤘🏾🤘🏾 Grab them before they’re all gone. #hoUSton  

https://t.co/8pFf5jmvXB https://t.co/Rj2V7WMCEQ",758,122,50811932
1029077683781685251,"Let’s get it! https://t.co/ibXrzME2ln",23667,4791,50811932
1029074928300187648,"Welcome back brudda! 🤘🏾🤘🏾🤘🏾 #hoUSton https://t.co/XOCODjLFkL",5206,577,50811932
1027305018519707652,"Mood https://t.co/wKYtcw9FmN",35837,10272,50811932
1025787340428431360,"👀👀👀👀
Here we go Houston! 

Hit the link for tickets. 🤘🏾🤘🏾🤘🏾

https://t.co/YkBKypoxye https://t.co/Jy4DrJESOG",1925,318,50811932
1022199455989358592,"For the Fam! https://t.co/M7WVrOwu5U",3469,466,50811932
1021843258178236416,"‼️HUGE Shout out to @DrinkBODYARMOR for hydrating my camp! The sports drink 🌊 continues! #ObsessedWithBetter https://t.co/HExAa66jgN",1605,171,50811932
1021520663889240064,"Year 6 of my @JHarden13 ProCamp is in the books! Thanks @kroger for your support! https://t.co/BNVHK3n8JS",2427,166,50811932
1018970638613139462,"Helllll nah. This dude’s no joke! See #MissionImpossible-Fallout in theaters 7.27! #ad https://t.co/HBJvuqBUBn",4509,994,50811932
1018539242681655297,Wow!,12841,1567,50811932
1010226917084196864,"Make sure to sign up for my Youth 🏀 @ProCamps in partnership with @kroger &amp; presented by @Academy! Click 👇 for deta… https://t.co/sYOxbjmc1f",1443,166,50811932
984867130058260480,"RT @GQMagazine: Presenting GQ's newest cover star: @JHarden13, photographed by Erik Madigan Heck https://t.co/otwM5jmXvT https://t.co/57Kal…",0,498,50811932
984489403744567296,"Thank you #Rednation for all of the support through out the year but this is when it matters most. Let’s #RunAsOne.......stay #LockedIn🔐",16843,4271,50811932
984168432726781952,"#ad My @StateFarm agent gets me so well, it's like he's inside my head... Now @HoustonRockets fans know what that's… https://t.co/c4Tys9LzER",5823,847,50811932
982398551966867457,"Looking forward to schooling kids at my annual Youth 🏀 @ProCamps in partnership with @kroger again this summer! Det… https://t.co/vzTi8V1kTU",1540,251,50811932
974078026907574273,"@SLAMonline She’s an Assassin !",3293,288,50811932
973693954783940610,"@art_vandelay_9 @stancehoops Really?? Who you got ?",39,3,50811932
973676095252914176,"You know who I'm riding with. Stay the course! @stancehoops https://t.co/WvTCBhKEIl",4600,732,50811932
973665531277578241,"Tourney time!! Who y’all rolling with for the tourney ????",6600,448,50811932
973634567356796929,"#ad There's an elite club of people that get me like this... @CP3 of course, annnnd our @StateFarm Agent Cole. https://t.co/9lMP6Un6fs",6685,948,50811932
973591717264969728,"What a feeling !!!! Let’s get it #ForksUp https://t.co/TPYQ3B4k8L",3831,528,50811932
972661052709142528,"Welcome to the Harden collection, @Trolli_USA! Grab a bag of #SourSneaks exclusively at @7Eleven. #ad https://t.co/KiDbL9c5in",1327,149,50811932
971860855628357633,"Let the countdown begin…
#ad #BlackOps4 https://t.co/C6lG55HdJg",46838,10426,50811932
971428165397680128,"Big-ups to Coach Sampson doing a hell of a job over there at @UHouston. Stay the course 🔐 https://t.co/gV5oyVovb7",4827,860,50811932
970721547697754113,"Congrats Bean!... you’re more than just an Athlete. @kobebryant https://t.co/HXMlTFABur",7392,1196,50811932
970713541065039874,"New week!  Same grind! 
STAY THE COURSE......🔐",17969,5413,50811932
969371329718726656,"👀 https://t.co/dhqNA4JOP2",9086,1492,50811932
968595158471077889,"Wishing everyone a great day. Whatever you’re going through today. Just remember, 
“Stay the Course”",27762,8067,50811932
968364486473199616,"She cooked you maan lol https://t.co/I7dCVqZTtQ",19415,4088,50811932
967493373203447810,"#ad Low-cut socks? Are you serious??? I’ll get you guys next game night. @CP3 https://t.co/lMSswHnp1U",1176,150,50811932
966784002513358848,"#ad Crazy to think an LA kid would get his head on the Santa Monica Pier. Thank you @StateFarm for bringing it to l… https://t.co/3l84SdGBvh",3832,448,50811932
963216583249162240,"We’re going to have hoop tournaments, performances, and an EXCLUSIVE  Harden Vol. 2 color drop. #Hardenvol2 https://t.co/0EX4uEyCyl",1622,219,50811932
963216039403175936,"Pull up!!! To the  @footlocker &amp; @adidasHoops @ Hollywood &amp; Highland on Thursday for the Harden invitational... https://t.co/J05MBkR7fu",734,109,50811932
963210639253561344,"#ad Sunday 2/18. Pull up and take a 👀 inside my head... https://t.co/gSQxRxDx7e",386,45,50811932
961457969853554689,"Get well #Unicorn 🙏🏾 keep them spirits up. @kporzee.",9576,1182,50811932
961087289198858240,"Blessed to do what I love everyday. Respect ya passion!  🙌🏾 #LockediN🔐 https://t.co/pMMzuqGszk",23489,5123,50811932
960292144585027584,"We gonna have  hoops, sneaker releases, performances by......👀👀

Meet me at the warehouse!!

https://t.co/0HPOFjkZ8k",553,61,50811932
960292005095014400,"Pull up to 747 Warehouse St. 
on Feb 17th. https://t.co/IkJDcBA3Va",1392,211,50811932
960277827831640065,"RT @YG: Superbowl Sunday. FREE MEEK MILL",0,17685,50811932
960277783074234368,"Congrats also to @terrellowens #HoF.... what a class 🙌🏾",1118,144,50811932
960276952815939585,"I remember growing up you couldn't catch anything over anyone without saying you got Moss'd". Hahahahahaah. #Legendary"""",6477,1433,50811932
960276630185922560,"Congrats to @RandyMoss !!!Well deserved.#HOF 🙌🏾🙌🏾🙌🏾....",1760,286,50811932
958586337766060032,"All Glory to God #LockediN🔐 https://t.co/eOz0NI9pSV",31739,6303,50811932
958568805860564992,"RT @CP3: History!!! 🤘🏾@JHarden13 https://t.co/NWwD4zYJqk",0,8361,50811932
958568771706408962,"Appreciate it bro!!! https://t.co/ji1VC9nZ56",44078,7547,50811932
958568677749772288,"RT @DwyaneWade: Okay @JHarden13 you’re not playing fair!!!",0,2361,50811932
958568667825999873,"RT @DerekGlasser12: Shaq just said “if you don’t double harden that is barbecued Chicken.” Congrats on history tonight @JHarden13",0,345,50811932
958568621789405186,"RT @CalvinMurphyHOF: Congratulations to @JHarden13 for breaking my record.  I've been honored to hold the #Rockets single game scoring reco…",0,1731,50811932
958568588784361473,"RT @JJWatt: JH🔥",0,1351,50811932
957320127850143745,"Wishing you a speedy recovery big dawg. Keep a positive mind and you’ll be back before you know it. @boogiecousins… https://t.co/CkSIeE5YIL",9891,1505,50811932
954412949875159040,"From where I’m from to an All-Star!?!!  I promise the feeling doesn’t get old. Forever grateful #🔐",16822,2333,50811932
954411453032869888,"Also congrats to @CP3 on moving up in the All-Time steals ranks..... #StaytheCourse",2953,406,50811932
954410855768174594,"Felt great last night on the court. Missed being in battle with the squad! #Rednation🚀 #🔐",3573,488,50811932
952721794988834816,"Wow! Wow ! Wow! It’s never over. Sheeeesh",6801,801,50811932
951665838154661889,"🗣 This @TheSunDevils game is everything right now !!!!!",3135,436,50811932
949413970221387777,"#ad @TrevorAriza @CP3 @OscarNunezLA made me sit through this car ride. Then turn it into a karaoke video.… https://t.co/kIVhLBF5mN",3313,924,50811932
948942480535375873,"Top of the Top. Thank God for another day. Be great today. #LockedIn🔐",5449,1204,50811932
948768868390105088,"There’s something you don’t see everyday.... crazy https://t.co/9TwdkHaUZ7",15158,5102,50811932
948766269381242880,"Don’t understand how people are sleeping on it. Crazy https://t.co/Tx7odRxTw1",993,317,50811932
948761640979369985,"Don’t forget to #NBAVOTE @CapelaClint into the All-Star game. https://t.co/N8deZTwC9K",3138,2701,50811932
948756646305648641,"Solid dub for the squad tonight.",7910,1060,50811932
948659999114432513,"About to get the Hammy treated. Going to miss the squad tonight! #Rednation🚀🚀🚀",6251,792,50811932
948640600202596353,"Need y'all to vote the Point-God"  in as well https://t.co/UiYNqhJ29W"""",4740,2329,50811932
948640085628604416,"👀👀👀That boi @TheofficialEG10  good!! #NBAVOTE 🚀🚀🚀
(Retweet to vote him in) 

https://t.co/KXGA9mhScu",2163,2273,50811932
948315039420821506,"RT @TheSunDevils: We've got two Top 25 basketball squads‼️ https://t.co/qlhUySOG9s",0,239,50811932
945370128933322754,"#ad Yes, @CP3 and his @StateFarm agent do things together. No, I don’t want to be included in their antics. https://t.co/4iZVSjVYfx",2531,525,50811932
942974132911828992,"🤘🏾Heard some guy on our team got player of the week🤔🤔🤔🤔🤔 @CP3 lol congrats bro. #LockedIn🔐 #RedNation🚀 https://t.co/d5AznhaDBX",16865,3451,50811932
942811073002000384,"👀👀👀👀 🔐 https://t.co/HBwvPlOC2j",3482,527,50811932
941434687582556160,"You can watch me in the #LaceUpSeries on @YouTube here: https://t.co/Ldlb8pGXR0",424,51,50811932
941382126745935873,"Watch it now on @YouTube and grab the winning Harden PENSOLE kicks, in stores now https://t.co/70jyGJ3dDD",338,41,50811932
941381866757738496,"Loved being a part of the #LaceUpSeries finale.....",686,66,50811932
940241293388800000,"#mood https://t.co/AHnfUAaHUT",16690,3107,50811932
939983719015870464,"Let's goo!!!! #ASU #Sundevils big win fellas stay #LockedIn🔐 https://t.co/qU9lPPgObO",5937,1199,50811932
934198943105323009,"Mexico Sunday in Greensboro, NC!  The road to defending the FIBA World Cup starts now!
 #FIBAWC   #DefendTheCup. https://t.co/5zCRS3GZGm",915,171,50811932
934198892178092032,"Good luck to the USA Men’s World Cup Qualifying Team in its game versus...... https://t.co/ikHu3luxPQ",1461,166,50811932
933795621668114432,"Let's all do our part to give back this #WeekofGreatness! #GreatnessDoesGood @footlocker https://t.co/yR0iko98m2",2003,419,50811932
926290235683688448,"@cbaby2130 Much appreciate it. Please bring them.",42,8,50811932
926289993496227840,"😂😂😂 I think the best one out. Nailed it young fella🔨 https://t.co/B3pbYzabAX",92243,32892,50811932
926146928655654915,"We are #HoustonStrong. Join us in helping rebuild Houston school libraries with a book drive on 11/4. Learn more:… https://t.co/xQPI0uC6sp",936,161,50811932
925941171519737856,"Beard x Beard ??🤔 lol https://t.co/6fPyTPfUmU",16456,2191,50811932
925939054667026432,"Strooos!!!!! Congrats on earning your way into history. Much respect. 
Congrats @astros !!!! #HoustonStrong 💪🏾",26440,7352,50811932
924718631858135040,"🔊🔊🔊 @yogottikom https://t.co/QzwDQdUaBg",1286,203,50811932
921947636617400320,"Congrats @astros. Let's goooo!!!!! Let's get it!!! #StayTheCourse #LockedIn🔐 https://t.co/23SpBJk7TH",19707,5105,50811932
920555403817074689,"Prayers up @gordonhayward. Wishing you a healthy recovery. 
🙏🏾",24555,5094,50811932
917773174502248449,"Keep your head up bro!  We got your back just like you got ours. #HoustonStrong. Everyone send my bro some positive vibes today. @JJWatt 💪🏾",9802,2676,50811932
916507111282106368,"Shout out to the best beard in hockey lol Welcome to #Teamadidas, @Burnzie88.",2663,475,50811932
916367388890718208,"📸: Respect your passion https://t.co/KtbkaRZaVr",570,188,50811932
916010188280172544,"RT @DrinkBODYARMOR: ❗️BREAKING: BODYARMOR is NOW the OFFICIAL Sports Drink of #UFC. 👊 #Switch2BODYARMOR #ObsessionIsNatural @UFC @UFCPI htt…",0,476,50811932
915688320256102400,"👀👀👀 https://t.co/WNcpG2CuzX",1314,190,50811932
1119277655273213952,"RT @boardroom: “Everybody knows that PJ Tucker is the king of sneakers” - @KDTrey5 https://t.co/ynTNzecYK8",0,30,35936474
1118581383067312133,"RT @boardroom: Correspondent @Schultz_Report stops by @Gatorade's HQ and talks with @AbbyWambach about the making of her incredible Forget…""",0,20,35936474
1116444358096629761,"RT @boardroom: #ThBoardroom Correspondent @Schultz_Report goes one on one with #RichPaul in this digital exclusive - from his relationship…",0,29,35936474
